ID No.,Matric percentage,Intermediate percentage,SGPA in BS First semester,SGPA in BS Second semester,SGPA in BS Third semester,SGPA in BS Fourth semester,SGPA in BS Fifth semester,CGPA in BS Fifth semester,Program of Study_Computer Science,Gender_Female,Gender_Male,Nationality_Dual,Nationality_Pakistani,Place of Birth_Balochistan,Place of Birth_Federal/ Capital,Place of Birth_International,Place of Birth_KPK,Place of Birth_Punjab,Place of Birth_Sindh,Father's Education_BS,Father's Education_Intermediate,Father's Education_MS,Father's Education_Matric,Father's Education_PhD/ Doctor,Mother's Education_BS,Mother's Education_Below Matric,Mother's Education_Intermediate,Mother's Education_MS,Mother's Education_Matric,Mother's Education_PhD/ Doctor,Parental Income_Above 3Lac,Parental Income_Below 30K,Parental Income_Between 1Lac~2Lac,Parental Income_Between 2Lac~3Lac,Parental Income_Between 30K~50K,Parental Income_Between 50K~1Lac,Number of immediate family members_2,Number of immediate family members_3,Number of immediate family members_4,Number of immediate family members_5,Number of immediate family members_6,Number of immediate family members_Above 6,Any close family member with the same profession available for guidance_NO,Any close family member with the same profession available for guidance_YES,Availing any scholarship_NO,Availing any scholarship_YES,I opted for this program of study because of my own interest._Agree,I opted for this program of study because of my own interest._Disagree,I opted for this program of study because of my own interest._Neutral,I opted for this program of study because of my own interest._Strongly Agree,I opted for this program of study because of my own interest._Strongly disagree,Basic Education Stream_Cambridge,Basic Education Stream_Matric,Intermediate Stream_A-Level,Intermediate Stream_FSc/ ICS,I understand the lecture more clearly if delivered in:_English,I understand the lecture more clearly if delivered in:_Language does not effect my performance,I understand the lecture more clearly if delivered in:_Mix of both English and Urdu,I understand the lecture more clearly if delivered in:_Urdu,I understand the lecture more clearly if delivered on:_Mix of both whiteboard and power point,I understand the lecture more clearly if delivered on:_Mode of lecture delivery does not effect my performance,I understand the lecture more clearly if delivered on:_Power point,I understand the lecture more clearly if delivered on:_Whiteboard,I understand the lecture more clearly if my sitting place is in:_First row,I understand the lecture more clearly if my sitting place is in:_Last row,I understand the lecture more clearly if my sitting place is in:_Middle row,I understand the lecture more clearly if my sitting place is in:_Sitting place does not effect my performance,I understand the lecture more clearly if the duration is:_1 hour,I understand the lecture more clearly if the duration is:_1.5 hour,I understand the lecture more clearly if the duration is:_Duration of lecture does not effect my performance,I understand the lecture more clearly if delivered by:_Female instructor,I understand the lecture more clearly if delivered by:_Instructor gender does not effect my performance,I understand the lecture more clearly if the number of students in classroom are:_Not more than 30,I understand the lecture more clearly if the number of students in classroom are:_Not more than 40,I understand the lecture more clearly if the number of students in classroom are:_Not more than 50,I understand the lecture more clearly if the number of students in classroom are:_Number of students does not effect my performance,I understand the lecture more clearly if:_I take notes during lecture,I understand the lecture more clearly if:_Notes taking has no relation with my academic performance,I understand the lecture more clearly if:_Only understand the concepts without noting them down,Lecture attendance has a positive effect on my academic performance._Agree,Lecture attendance has a positive effect on my academic performance._Disagree,Lecture attendance has a positive effect on my academic performance._Neutral,Lecture attendance has a positive effect on my academic performance._Strongly agree,Lecture attendance has a positive effect on my academic performance._Strongly disagree,TVFs often reschedule classes that negatively impacts my performance._Agree,TVFs often reschedule classes that negatively impacts my performance._Disagree,TVFs often reschedule classes that negatively impacts my performance._Neutral,TVFs often reschedule classes that negatively impacts my performance._Strongly agree,TVFs often reschedule classes that negatively impacts my performance._Strongly disagree,TVFs are very difficult to access after class timings and hence I am unable to clarify my concepts._Agree,TVFs are very difficult to access after class timings and hence I am unable to clarify my concepts._Disagree,TVFs are very difficult to access after class timings and hence I am unable to clarify my concepts._Neutral,TVFs are very difficult to access after class timings and hence I am unable to clarify my concepts._Strongly agree,TVFs are very difficult to access after class timings and hence I am unable to clarify my concepts._Strongly disagree,TVFs do not provide assessment results timely so I remain unaware of my standing in class._Agree,TVFs do not provide assessment results timely so I remain unaware of my standing in class._Disagree,TVFs do not provide assessment results timely so I remain unaware of my standing in class._Neutral,TVFs do not provide assessment results timely so I remain unaware of my standing in class._Strongly agree,TVFs do not provide assessment results timely so I remain unaware of my standing in class._Strongly disagree,TVFs are not aware of the university's curriculum and other requirements._Agree,TVFs are not aware of the university's curriculum and other requirements._Disagree,TVFs are not aware of the university's curriculum and other requirements._Neutral,TVFs are not aware of the university's curriculum and other requirements._Strongly agree,TVFs are not aware of the university's curriculum and other requirements._Strongly disagree,TVFs grade students according to their own beliefs and criteria and hence my GPA suffers._Agree,TVFs grade students according to their own beliefs and criteria and hence my GPA suffers._Disagree,TVFs grade students according to their own beliefs and criteria and hence my GPA suffers._Neutral,TVFs grade students according to their own beliefs and criteria and hence my GPA suffers._Strongly agree,TVFs grade students according to their own beliefs and criteria and hence my GPA suffers._Strongly disagree,TVFs are not very well prepared for the lectures due to their busy schedule._Agree,TVFs are not very well prepared for the lectures due to their busy schedule._Disagree,TVFs are not very well prepared for the lectures due to their busy schedule._Neutral,TVFs are not very well prepared for the lectures due to their busy schedule._Strongly agree,TVFs are not very well prepared for the lectures due to their busy schedule._Strongly disagree,TVFs have short-term relations with students and hence do not show sincere behavior to polish my academic skills. _Agree,TVFs have short-term relations with students and hence do not show sincere behavior to polish my academic skills. _Disagree,TVFs have short-term relations with students and hence do not show sincere behavior to polish my academic skills. _Neutral,TVFs have short-term relations with students and hence do not show sincere behavior to polish my academic skills. _Strongly agree,TVFs have short-term relations with students and hence do not show sincere behavior to polish my academic skills. _Strongly disagree,What is your residence place?_Day scholar,What is your residence place?_Hostelite,An ample amount of time is consumed on daily commuting and all energy is drained during travelling._Agree,An ample amount of time is consumed on daily commuting and all energy is drained during travelling._Disagree,An ample amount of time is consumed on daily commuting and all energy is drained during travelling._Neutral,An ample amount of time is consumed on daily commuting and all energy is drained during travelling._Strongly Agree,An ample amount of time is consumed on daily commuting and all energy is drained during travelling._Strongly disagree,"Due to class/ lab cancellation or roads blockage, lots of time get wasted due to fixed official transport timings._Agree","Due to class/ lab cancellation or roads blockage, lots of time get wasted due to fixed official transport timings._Disagree","Due to class/ lab cancellation or roads blockage, lots of time get wasted due to fixed official transport timings._Neutral","Due to class/ lab cancellation or roads blockage, lots of time get wasted due to fixed official transport timings._Strongly Agree","Due to class/ lab cancellation or roads blockage, lots of time get wasted due to fixed official transport timings._Strongly disagree",Hostelite can be more focused towards their studies whereas a day scholar may have a lot of distractions due to family issues._Agree,Hostelite can be more focused towards their studies whereas a day scholar may have a lot of distractions due to family issues._Disagree,Hostelite can be more focused towards their studies whereas a day scholar may have a lot of distractions due to family issues._Neutral,Hostelite can be more focused towards their studies whereas a day scholar may have a lot of distractions due to family issues._Strongly Agree,Hostelite can be more focused towards their studies whereas a day scholar may have a lot of distractions due to family issues._Strongly disagree,"Hostelites have more opportunities to engage with their peers and participate in social events, that improve their performance._Agree","Hostelites have more opportunities to engage with their peers and participate in social events, that improve their performance._Disagree","Hostelites have more opportunities to engage with their peers and participate in social events, that improve their performance._Neutral","Hostelites have more opportunities to engage with their peers and participate in social events, that improve their performance._Strongly Agree","Hostelites have more opportunities to engage with their peers and participate in social events, that improve their performance._Strongly disagree","Hostelites have better access to campus resources like libraries, instructors, labs and also get benefit of group study. _Agree","Hostelites have better access to campus resources like libraries, instructors, labs and also get benefit of group study. _Disagree","Hostelites have better access to campus resources like libraries, instructors, labs and also get benefit of group study. _Neutral","Hostelites have better access to campus resources like libraries, instructors, labs and also get benefit of group study. _Strongly Agree","Hostelites have better access to campus resources like libraries, instructors, labs and also get benefit of group study. _Strongly disagree",Hostelites have a big social circle and connections with seniors who can guide them in studies and in other academic and administrative issues._Agree,Hostelites have a big social circle and connections with seniors who can guide them in studies and in other academic and administrative issues._Disagree,Hostelites have a big social circle and connections with seniors who can guide them in studies and in other academic and administrative issues._Neutral,Hostelites have a big social circle and connections with seniors who can guide them in studies and in other academic and administrative issues._Strongly Agree,Hostelites have a big social circle and connections with seniors who can guide them in studies and in other academic and administrative issues._Strongly disagree,Un-announced quizzes are quite stressful and cause unnecessary anxiety and pressure on students._Agree,Un-announced quizzes are quite stressful and cause unnecessary anxiety and pressure on students._Disagree,Un-announced quizzes are quite stressful and cause unnecessary anxiety and pressure on students._Neutral,Un-announced quizzes are quite stressful and cause unnecessary anxiety and pressure on students._Strongly agree,Un-announced quizzes are quite stressful and cause unnecessary anxiety and pressure on students._Strongly disagree,Un-announced quizzes are a form of torture and have negative impact on learning environment._Agree,Un-announced quizzes are a form of torture and have negative impact on learning environment._Disagree,Un-announced quizzes are a form of torture and have negative impact on learning environment._Neutral,Un-announced quizzes are a form of torture and have negative impact on learning environment._Strongly agree,Un-announced quizzes are a form of torture and have negative impact on learning environment._Strongly disagree,I am not usually prepared for surprise quizzes and hence these are not true measures of my knowledge and understandings._Agree,I am not usually prepared for surprise quizzes and hence these are not true measures of my knowledge and understandings._Disagree,I am not usually prepared for surprise quizzes and hence these are not true measures of my knowledge and understandings._Neutral,I am not usually prepared for surprise quizzes and hence these are not true measures of my knowledge and understandings._Strongly agree,I am not usually prepared for surprise quizzes and hence these are not true measures of my knowledge and understandings._Strongly disagree,Un-announced quizzes are a waste of time and energy and are not effective and productive in the long term._Agree,Un-announced quizzes are a waste of time and energy and are not effective and productive in the long term._Disagree,Un-announced quizzes are a waste of time and energy and are not effective and productive in the long term._Neutral,Un-announced quizzes are a waste of time and energy and are not effective and productive in the long term._Strongly agree,Un-announced quizzes are a waste of time and energy and are not effective and productive in the long term._Strongly disagree,I cannot miss a single class despite my health or any other emergency situations due to unannounced quizzes as it badly effects my grade._Agree,I cannot miss a single class despite my health or any other emergency situations due to unannounced quizzes as it badly effects my grade._Disagree,I cannot miss a single class despite my health or any other emergency situations due to unannounced quizzes as it badly effects my grade._Neutral,I cannot miss a single class despite my health or any other emergency situations due to unannounced quizzes as it badly effects my grade._Strongly agree,I cannot miss a single class despite my health or any other emergency situations due to unannounced quizzes as it badly effects my grade._Strongly disagree,"I usually do not perform very well in surprise quizzes, hence lose my interest in the subject._Agree","I usually do not perform very well in surprise quizzes, hence lose my interest in the subject._Disagree","I usually do not perform very well in surprise quizzes, hence lose my interest in the subject._Neutral","I usually do not perform very well in surprise quizzes, hence lose my interest in the subject._Strongly agree","I usually do not perform very well in surprise quizzes, hence lose my interest in the subject._Strongly disagree","Due to overall academic workload, it is not possible to study/ practice each subject on daily basis, to prepare myself for unannounced quizzes._Agree","Due to overall academic workload, it is not possible to study/ practice each subject on daily basis, to prepare myself for unannounced quizzes._Disagree","Due to overall academic workload, it is not possible to study/ practice each subject on daily basis, to prepare myself for unannounced quizzes._Neutral","Due to overall academic workload, it is not possible to study/ practice each subject on daily basis, to prepare myself for unannounced quizzes._Strongly agree","Due to overall academic workload, it is not possible to study/ practice each subject on daily basis, to prepare myself for unannounced quizzes._Strongly disagree",Class Representative (CR) is favored more than any ordinary student as he/ she is in more contact with teachers._Agree,Class Representative (CR) is favored more than any ordinary student as he/ she is in more contact with teachers._Disagree,Class Representative (CR) is favored more than any ordinary student as he/ she is in more contact with teachers._Neutral,Class Representative (CR) is favored more than any ordinary student as he/ she is in more contact with teachers._Strongly agree,Class Representative (CR) is favored more than any ordinary student as he/ she is in more contact with teachers._Strongly disagree,"If a student is more active in class, then it is more likely that the teacher would be lenient during his/ her exam checking. _Agree","If a student is more active in class, then it is more likely that the teacher would be lenient during his/ her exam checking. _Disagree","If a student is more active in class, then it is more likely that the teacher would be lenient during his/ her exam checking. _Neutral","If a student is more active in class, then it is more likely that the teacher would be lenient during his/ her exam checking. _Strongly agree","If a student is more active in class, then it is more likely that the teacher would be lenient during his/ her exam checking. _Strongly disagree","Some teachers show more kindness towards female students, and it is clearly reflected in their grades. _Agree","Some teachers show more kindness towards female students, and it is clearly reflected in their grades. _Disagree","Some teachers show more kindness towards female students, and it is clearly reflected in their grades. _Neutral","Some teachers show more kindness towards female students, and it is clearly reflected in their grades. _Strongly agree","Some teachers show more kindness towards female students, and it is clearly reflected in their grades. _Strongly disagree",Preferential treatment with selective students creates a negative classroom environment and affects the learning experience. _Agree,Preferential treatment with selective students creates a negative classroom environment and affects the learning experience. _Disagree,Preferential treatment with selective students creates a negative classroom environment and affects the learning experience. _Neutral,Preferential treatment with selective students creates a negative classroom environment and affects the learning experience. _Strongly agree,Preferential treatment with selective students creates a negative classroom environment and affects the learning experience. _Strongly disagree,Discrimination distracts me from focusing on the course and I lose interest in attending the classes. _Agree,Discrimination distracts me from focusing on the course and I lose interest in attending the classes. _Disagree,Discrimination distracts me from focusing on the course and I lose interest in attending the classes. _Neutral,Discrimination distracts me from focusing on the course and I lose interest in attending the classes. _Strongly agree,Discrimination distracts me from focusing on the course and I lose interest in attending the classes. _Strongly disagree,"Discrimination negatively effects my mental condition, confidence, and overall engagement in the classroom. _Agree","Discrimination negatively effects my mental condition, confidence, and overall engagement in the classroom. _Disagree","Discrimination negatively effects my mental condition, confidence, and overall engagement in the classroom. _Neutral","Discrimination negatively effects my mental condition, confidence, and overall engagement in the classroom. _Strongly agree","Discrimination negatively effects my mental condition, confidence, and overall engagement in the classroom. _Strongly disagree",A proper classroom environment and discipline is not possible to maintain in online environment._Agree,A proper classroom environment and discipline is not possible to maintain in online environment._Disagree,A proper classroom environment and discipline is not possible to maintain in online environment._Neutral,A proper classroom environment and discipline is not possible to maintain in online environment._Strongly agree,A proper classroom environment and discipline is not possible to maintain in online environment._Strongly disagree,"Due to lack of technical expertise, senior instructors struggle a lot in online lectures, and I lose my interest._Agree","Due to lack of technical expertise, senior instructors struggle a lot in online lectures, and I lose my interest._Disagree","Due to lack of technical expertise, senior instructors struggle a lot in online lectures, and I lose my interest._Neutral","Due to lack of technical expertise, senior instructors struggle a lot in online lectures, and I lose my interest._Strongly agree","Due to lack of technical expertise, senior instructors struggle a lot in online lectures, and I lose my interest._Strongly disagree",It is difficult to convey complex concepts in online mode and hence quality of education suffers._Agree,It is difficult to convey complex concepts in online mode and hence quality of education suffers._Disagree,It is difficult to convey complex concepts in online mode and hence quality of education suffers._Neutral,It is difficult to convey complex concepts in online mode and hence quality of education suffers._Strongly agree,It is difficult to convey complex concepts in online mode and hence quality of education suffers._Strongly disagree,"It becomes a hobby to watch recorded lectures later on, so I try to cover a lot of content in a short time that becomes difficult to absorb._Agree","It becomes a hobby to watch recorded lectures later on, so I try to cover a lot of content in a short time that becomes difficult to absorb._Disagree","It becomes a hobby to watch recorded lectures later on, so I try to cover a lot of content in a short time that becomes difficult to absorb._Neutral","It becomes a hobby to watch recorded lectures later on, so I try to cover a lot of content in a short time that becomes difficult to absorb._Strongly agree","It becomes a hobby to watch recorded lectures later on, so I try to cover a lot of content in a short time that becomes difficult to absorb._Strongly disagree",I am easily distracted by social media and other sources of interruptions during online lectures._Agree,I am easily distracted by social media and other sources of interruptions during online lectures._Disagree,I am easily distracted by social media and other sources of interruptions during online lectures._Neutral,I am easily distracted by social media and other sources of interruptions during online lectures._Strongly agree,I am easily distracted by social media and other sources of interruptions during online lectures._Strongly disagree,"It reduces social interaction that results in a feeling of isolation, and I lose interest in studies._Agree","It reduces social interaction that results in a feeling of isolation, and I lose interest in studies._Disagree","It reduces social interaction that results in a feeling of isolation, and I lose interest in studies._Neutral","It reduces social interaction that results in a feeling of isolation, and I lose interest in studies._Strongly agree","It reduces social interaction that results in a feeling of isolation, and I lose interest in studies._Strongly disagree","It is easier for students to cheat in online exams, leading to academic dishonesty and hence I lose my motivation._Agree","It is easier for students to cheat in online exams, leading to academic dishonesty and hence I lose my motivation._Disagree","It is easier for students to cheat in online exams, leading to academic dishonesty and hence I lose my motivation._Neutral","It is easier for students to cheat in online exams, leading to academic dishonesty and hence I lose my motivation._Strongly agree","It is easier for students to cheat in online exams, leading to academic dishonesty and hence I lose my motivation._Strongly disagree",Lack of technical resources create disruptions during lectures and make it difficult to understand. _Agree,Lack of technical resources create disruptions during lectures and make it difficult to understand. _Neutral,Lack of technical resources create disruptions during lectures and make it difficult to understand. _Strongly agree,Lack of technical resources create disruptions during lectures and make it difficult to understand. _Strongly disagree,I prefer to revise the lectures daily or before the next class of the same subject._Agree,I prefer to revise the lectures daily or before the next class of the same subject._Disagree,I prefer to revise the lectures daily or before the next class of the same subject._Neutral,I prefer to revise the lectures daily or before the next class of the same subject._Strongly Agree,I prefer to revise the lectures daily or before the next class of the same subject._Strongly disagree,I frequently make use of You tube or Chat GPT for understanding of different concepts._Agree,I frequently make use of You tube or Chat GPT for understanding of different concepts._Disagree,I frequently make use of You tube or Chat GPT for understanding of different concepts._Neutral,I frequently make use of You tube or Chat GPT for understanding of different concepts._Strongly Agree,I frequently make use of You tube or Chat GPT for understanding of different concepts._Strongly disagree,I enjoy and perform well in non-technical (Humanities/ Management/ Social Science) courses._Agree,I enjoy and perform well in non-technical (Humanities/ Management/ Social Science) courses._Disagree,I enjoy and perform well in non-technical (Humanities/ Management/ Social Science) courses._Neutral,I enjoy and perform well in non-technical (Humanities/ Management/ Social Science) courses._Strongly Agree,I enjoy and perform well in non-technical (Humanities/ Management/ Social Science) courses._Strongly disagree,I am usually well prepared for exams but unable to attempt properly due to exam stress._Agree,I am usually well prepared for exams but unable to attempt properly due to exam stress._Disagree,I am usually well prepared for exams but unable to attempt properly due to exam stress._Neutral,I am usually well prepared for exams but unable to attempt properly due to exam stress._Strongly Agree,I am usually well prepared for exams but unable to attempt properly due to exam stress._Strongly disagree,Instructors often miss lectures and arrange makeup classes that further increases my burden._Agree,Instructors often miss lectures and arrange makeup classes that further increases my burden._Disagree,Instructors often miss lectures and arrange makeup classes that further increases my burden._Neutral,Instructors often miss lectures and arrange makeup classes that further increases my burden._Strongly Agree,Instructors often miss lectures and arrange makeup classes that further increases my burden._Strongly disagree,My classes schedule is usually very tight that hinders the process of learning._Agree,My classes schedule is usually very tight that hinders the process of learning._Disagree,My classes schedule is usually very tight that hinders the process of learning._Neutral,My classes schedule is usually very tight that hinders the process of learning._Strongly Agree,My classes schedule is usually very tight that hinders the process of learning._Strongly disagree,I often come across health issues that effect my academic performance._Agree,I often come across health issues that effect my academic performance._Disagree,I often come across health issues that effect my academic performance._Neutral,I often come across health issues that effect my academic performance._Strongly Agree,I often come across health issues that effect my academic performance._Strongly disagree,My preferable mode of study is:_Group study,My preferable mode of study is:_Independent study,My preferable time of study is:_Day time,My preferable time of study is:_Late night,My overall mobile usage (daily) for non-academic purpose is limited to:_1~2 hours,My overall mobile usage (daily) for non-academic purpose is limited to:_3~4 hours,My overall mobile usage (daily) for non-academic purpose is limited to:_5~6 hours,My overall mobile usage (daily) for non-academic purpose is limited to:_7~8 hours,My overall mobile usage (daily) for non-academic purpose is limited to:_More than 8 hours,Identify any other variable that has negatively impacted on your academic performance._-,"Identify any other variable that has negatively impacted on your academic performance._- work other than studying ( like I'm in to technology business, so it's very hard for me to focus on studying which will give no real value to me. Real work is totally different from this university teaching & learning world)",Identify any other variable that has negatively impacted on your academic performance._1. Instructors can create engaging and useful content and activities in place of existing slides and course contents that they reuse from 2003. 2. A less hostile class environment where peers are supportive rather than distanced and acting selfishly to save their own grades.,Identify any other variable that has negatively impacted on your academic performance._Busy Schedule ,Identify any other variable that has negatively impacted on your academic performance._Co education ,"Identify any other variable that has negatively impacted on your academic performance._Depression, mental stress, teacher's strictness ",Identify any other variable that has negatively impacted on your academic performance._Eye-strain and headaches.,Identify any other variable that has negatively impacted on your academic performance._Family Stress,Identify any other variable that has negatively impacted on your academic performance._Financial Issues,Identify any other variable that has negatively impacted on your academic performance._Financial crisis,Identify any other variable that has negatively impacted on your academic performance._Having classes in OHTs,Identify any other variable that has negatively impacted on your academic performance._Hostel issues,Identify any other variable that has negatively impacted on your academic performance._Human error on my part and really really bad social experiences have made me careless in university and studies as well.,Identify any other variable that has negatively impacted on your academic performance._I dont like those subjects which has exams right out of the ppt slides. I donot put any effort in it. I like it when competition and alas there is none in our class. And the instructors interaction while giving the lecture does help keeping the interest intact i.e. by getting questioned from the instructor. Thank you.,Identify any other variable that has negatively impacted on your academic performance._Internet not available ,Identify any other variable that has negatively impacted on your academic performance._Job,Identify any other variable that has negatively impacted on your academic performance._Lack of internet connectivity in hostel especially in exams,Identify any other variable that has negatively impacted on your academic performance._Laziness ,Identify any other variable that has negatively impacted on your academic performance._Money ,Identify any other variable that has negatively impacted on your academic performance._More friends ,Identify any other variable that has negatively impacted on your academic performance._My Friends.,Identify any other variable that has negatively impacted on your academic performance._NIL,Identify any other variable that has negatively impacted on your academic performance._Nil,"Identify any other variable that has negatively impacted on your academic performance._Nil, I my self did was not interested in study due to smoking regulary in 5 and 6 semester",Identify any other variable that has negatively impacted on your academic performance._Nill,Identify any other variable that has negatively impacted on your academic performance._Not attending classes properly ,Identify any other variable that has negatively impacted on your academic performance._Not specific labs and equipment to perform practical works,Identify any other variable that has negatively impacted on your academic performance._Nothing,Identify any other variable that has negatively impacted on your academic performance._Nothing more.,Identify any other variable that has negatively impacted on your academic performance._Noting ,Identify any other variable that has negatively impacted on your academic performance._Online classes allowing for a lax and carefree attitude,Identify any other variable that has negatively impacted on your academic performance._Peer pressure,Identify any other variable that has negatively impacted on your academic performance._Popularity of Ratta Subjects in Academics. I hate these because they are far off from Industry Knowledge.,Identify any other variable that has negatively impacted on your academic performance._Stress,"Identify any other variable that has negatively impacted on your academic performance._Stress, Depression and Anxiety ",Identify any other variable that has negatively impacted on your academic performance._Stresss ,Identify any other variable that has negatively impacted on your academic performance._Students jealousy over grades.,"Identify any other variable that has negatively impacted on your academic performance._Teachers not in good 'Mood' gives marks without justice, if in a bad mood regards of the effort and work marks badly. No knowledge (skill) or experience related to the course that teacher is teaching. No experience in teaching.",Identify any other variable that has negatively impacted on your academic performance._The only thing that negatively impacted my academic performance is sudden medical emergency(COVID) in my family and unfortunately I loss my father in the last months of Second Semester. As Iâ€™m only brother and have to manage things thatâ€™s why Iâ€™ll suffer in Third Semester and my SGPA goes below 3.0. But I lâ€™ll avail Sponsorship in 4th semester which always motivates me and I am performing well in next semesters.,Identify any other variable that has negatively impacted on your academic performance._There is no other variable that has negatives impact on my academic performance ,Identify any other variable that has negatively impacted on your academic performance._Tight classes schedule,Identify any other variable that has negatively impacted on your academic performance._Too many slides and less time ,Identify any other variable that has negatively impacted on your academic performance._Too many useless subjects and lack of teaching technical skills by university makes me loose my interest.,Identify any other variable that has negatively impacted on your academic performance._Travel time,"Identify any other variable that has negatively impacted on your academic performance._Traveling, my health issues, surprise quizzes, favouritism, teachers attitude, etc all have negative impacts on student",Identify any other variable that has negatively impacted on your academic performance._Travelling time and health issues has been highlighted ,Identify any other variable that has negatively impacted on your academic performance._University environment ,Identify any other variable that has negatively impacted on your academic performance._When any teacher call your name again and again in every lecture and he/she knows that you do not know the answer of the question. It shatters all your confidence. ,Identify any other variable that has negatively impacted on your academic performance._When teacher is cutting unnecessary marks in exam and is not marking our proj according to our efforts  ,Identify any other variable that has negatively impacted on your academic performance._career related stress,"Identify any other variable that has negatively impacted on your academic performance._demotivated to chase grades as they are of no use, due to situation of jobs in Pakistan everything is based on sifarish so id rather enjoy my youth then to chase grades maybe if it was a worthwhile institute id think otherwise and teachers should understand this too and be lenient and give good grades ",Identify any other variable that has negatively impacted on your academic performance._due to lack of interest,Identify any other variable that has negatively impacted on your academic performance._eyesight issue,Identify any other variable that has negatively impacted on your academic performance._lack of academic resources from the institute,Identify any other variable that has negatively impacted on your academic performance._make up classes.,Identify any other variable that has negatively impacted on your academic performance._managing a job alongside studies,Identify any other variable that has negatively impacted on your academic performance._no,Identify any other variable that has negatively impacted on your academic performance._no.,Identify any other variable that has negatively impacted on your academic performance._none,Identify any other variable that has negatively impacted on your academic performance._not as such everything is covered in the questionaries. ,Identify any other variable that has negatively impacted on your academic performance._social media,Identify any other variable that has negatively impacted on your academic performance._sometimes teacher starts talking about uncessary things  which i dont find alluring.,Identify any other variable that has negatively impacted on your academic performance._stress,Identify any other variable that has negatively impacted on your academic performance._time management 
1,86.95,76.45,3.06,2.63,2.63,1.98,1.87,2.43,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
